	Epithelial Score	Mesenchymal Score
TCGA-BH-A2L8-01A-11R-A18M-07	0.19366488573527385	0.21843561801453115
TCGA-BH-A42T-01A-11R-A24H-07	0.2190282795803089	0.13691546737604754
TCGA-BH-A42U-01A-12R-A24H-07	0.21696874732567073	0.2235429679382006
TCGA-BH-A42V-01A-11R-A24H-07	0.22522338387969665	0.2191583597060578
TCGA-BH-A5IZ-01A-11R-A27Q-07	0.22221162747357814	0.11616600165293356
TCGA-BH-A5J0-01A-11R-A27Q-07	0.2482596496319036	0.2046864853230833
TCGA-BH-A6R8-01A-21R-A33J-07	0.2382508702294851	0.07901463375963114
TCGA-BH-A6R9-01A-21R-A32P-07	-0.024774118269541123	0.32615932249727075
TCGA-BH-A8FY-01A-11R-A36F-07	0.2711899196300227	0.03442802830065317
TCGA-BH-A8FZ-01A-11R-A352-07	0.23526170308243466	0.23986300136731908
TCGA-BH-A8G0-01A-11R-A352-07	0.2235800152825026	0.26106107815575286
TCGA-BH-AB28-01A-31R-A41B-07	0.26515858745887777	0.17596759775998227
TCGA-C8-A12K-01A-21R-A115-07	0.14281038184970407	0.19379164516531744
TCGA-C8-A12L-01A-11R-A115-07	0.2686534064819879	0.10347597634030425
TCGA-C8-A12M-01A-11R-A115-07	0.20382136413929053	0.0926604117960631
TCGA-C8-A12N-01A-11R-A115-07	0.21994748866084357	0.1945818081730194
TCGA-C8-A12O-01A-11R-A115-07	0.24435387985728807	0.21476708343165607
TCGA-C8-A12P-01A-11R-A115-07	0.26298089600296093	0.18212923925417213
TCGA-C8-A12Q-01A-11R-A115-07	0.2645143591666127	0.18564626109904891
TCGA-C8-A12T-01A-11R-A115-07	0.2248176460341298	0.19843371391801934
TCGA-C8-A12U-01A-11R-A115-07	0.2279419143267597	0.03981877002033385
TCGA-C8-A12V-01A-11R-A115-07	0.11560639779945858	0.21406175273936145
TCGA-C8-A12W-01A-11R-A115-07	0.24233257557953403	0.19920831816045015
TCGA-C8-A12X-01A-11R-A115-07	0.2456075837355597	0.09440151171926947
TCGA-C8-A12Y-01A-11R-A12D-07	0.248719254172171	0.13222412919998683
TCGA-C8-A12Z-01A-11R-A115-07	0.28696330418305294	0.11737439908899727
TCGA-C8-A130-01A-31R-A115-07	0.2153075679665193	0.1547150652930993
TCGA-C8-A131-01A-11R-A115-07	0.27227898256239524	0.1743535610864908
TCGA-C8-A132-01A-31R-A115-07	0.24585259031468143	0.23236923320848046
TCGA-C8-A133-01A-32R-A12D-07	0.25197949242803697	-0.022783774282324143
TCGA-C8-A134-01A-11R-A115-07	0.15243688148328027	0.15592790809066914
TCGA-C8-A135-01A-11R-A115-07	0.23643721337162493	0.1967152112491355
TCGA-C8-A137-01A-11R-A115-07	0.28195587362004604	0.13827871157123894
TCGA-C8-A138-01A-11R-A115-07	0.26666251082220993	0.21104927942542218
TCGA-C8-A1HE-01A-11R-A13Q-07	0.28313399036220577	0.1144123065387933
TCGA-C8-A1HF-01A-11R-A137-07	0.196345622614281	0.19685783326412154
TCGA-C8-A1HG-01A-11R-A137-07	0.15345600459430775	0.15339034756429382
TCGA-C8-A1HI-01A-11R-A137-07	0.2741365147119066	0.15198598377517136
TCGA-C8-A1HJ-01A-11R-A13Q-07	0.13729165209587058	0.15530592792661302
TCGA-C8-A1HK-01A-21R-A13Q-07	0.2873364613665025	0.11417336835784275
TCGA-C8-A1HL-01A-11R-A137-07	0.29001502620136843	0.17969281070205967
TCGA-C8-A1HM-01A-12R-A137-07	0.23005270682312906	0.10500962605989461
TCGA-C8-A1HN-01A-11R-A137-07	0.23861012633043133	0.10296105529918576
TCGA-C8-A1HO-01A-11R-A13Q-07	0.23313874713887495	0.09588403978154003
TCGA-C8-A26V-01A-11R-A16F-07	0.26305257345961885	0.11809343631260227
TCGA-C8-A26W-01A-11R-A16F-07	0.24614885713553425	0.17586498399855077
TCGA-C8-A26X-01A-31R-A16F-07	0.21134011213829496	0.22746859259484264
TCGA-C8-A26Y-01A-11R-A16F-07	0.2813655120224815	0.05962063284907293
TCGA-C8-A26Z-01A-11R-A16F-07	0.2762538233406995	0.12969953431133752
TCGA-C8-A273-01A-11R-A16F-07	0.2589044035588509	0.1513580764624406
TCGA-C8-A274-01A-11R-A16F-07	0.2934833462859565	0.07161940444751014
TCGA-C8-A275-01A-21R-A16F-07	0.30084483828914166	0.15263130208713438
TCGA-C8-A278-01A-11R-A169-07	0.2170452032794391	0.20936078294670413
TCGA-C8-A27A-01A-11R-A169-07	0.23144889679706027	0.07730205823942193
TCGA-C8-A27B-01A-11R-A169-07	0.19052063463654534	0.13148286516885155
TCGA-C8-A3M7-01A-12R-A21T-07	0.26144439197751146	0.23307197077322994
TCGA-C8-A3M8-01A-11R-A213-07	0.2718132962985327	0.12898531289603077
TCGA-C8-A8HP-01A-11R-A36F-07	0.2673310660088559	0.1563805940707027
TCGA-C8-A8HQ-01A-11R-A36F-07	0.2709149388417531	0.19681967724452787
TCGA-C8-A8HR-01A-11R-A36F-07	0.20871020109219074	0.28355201424886545
TCGA-D8-A13Y-01A-11R-A115-07	0.18477079938609342	0.07983628474466775
TCGA-D8-A13Z-01A-11R-A115-07	0.2841361715289322	0.1843511791136171
TCGA-D8-A140-01A-11R-A115-07	0.23798761847957772	0.13789085377983523
TCGA-D8-A141-01A-11R-A115-07	0.18123992443024028	0.26903864982516756
TCGA-D8-A142-01A-11R-A115-07	0.1987505098873622	0.22541001977074526
TCGA-D8-A143-01A-11R-A115-07	0.2161633533581323	0.12406503860240792
TCGA-D8-A145-01A-11R-A115-07	0.24713322754030342	0.23180541319079528
TCGA-D8-A146-01A-31R-A115-07	0.25719587363742247	0.22796128682843086
TCGA-D8-A147-01A-11R-A115-07	0.17123809556907332	0.17163929744024975
TCGA-D8-A1J8-01A-11R-A13Q-07	0.2641008019621378	0.1917334427880122
TCGA-D8-A1J9-01A-11R-A13Q-07	0.2976684409371242	0.18760407239567567
TCGA-D8-A1JA-01A-11R-A13Q-07	0.2939103701641067	0.17775129906428855
TCGA-D8-A1JB-01A-11R-A13Q-07	0.2553257436318924	0.2129426329802111
TCGA-D8-A1JC-01A-11R-A13Q-07	0.25314457690534975	0.1821322028285094
TCGA-D8-A1JD-01A-11R-A13Q-07	0.22561304859861886	0.20951081389753368
TCGA-D8-A1JE-01A-11R-A13Q-07	0.22722296771603911	0.21268146799173016
TCGA-D8-A1JF-01A-11R-A13Q-07	0.25622062581804617	0.1840948299334344
TCGA-D8-A1JG-01B-11R-A13Q-07	0.2642780407640556	0.17483143744839214
TCGA-D8-A1JH-01A-11R-A13Q-07	0.2364493768188155	0.2412669947096494
TCGA-D8-A1JI-01A-11R-A13Q-07	0.21877588805110737	0.06106130042382818
TCGA-D8-A1JJ-01A-31R-A14M-07	0.253626770704685	0.2042997388720562
TCGA-D8-A1JK-01A-11R-A13Q-07	0.23283422655028563	0.21326714437015337
TCGA-D8-A1JL-01A-11R-A13Q-07	0.14410578897548587	0.22166517314868295
TCGA-D8-A1JM-01A-11R-A13Q-07	0.19881827766456606	0.04982231519613489
TCGA-D8-A1JN-01A-11R-A13Q-07	0.26716121215701794	0.02712022443148454
TCGA-D8-A1JP-01A-11R-A13Q-07	0.21324238839711396	0.22334774247872613
TCGA-D8-A1JS-01A-11R-A13Q-07	0.2731664797984691	0.011239540897881595
TCGA-D8-A1JT-01A-31R-A13Q-07	0.249652364335209	0.07504900084943444
TCGA-D8-A1JU-01A-11R-A13Q-07	0.19332778448456744	0.29617795226644905
TCGA-D8-A1X5-01A-11R-A14D-07	0.26414858693324317	0.1745598999497303
TCGA-D8-A1X6-01A-11R-A14M-07	0.21348782938506394	0.09155759169576838
TCGA-D8-A1X7-01A-11R-A14M-07	0.24885522413540695	0.15124212661649084
TCGA-D8-A1X8-01A-11R-A14M-07	0.23100884065406335	0.20569224836382904
TCGA-D8-A1X9-01A-12R-A157-07	0.2468916962318075	0.19375793450722978
TCGA-D8-A1XA-01A-11R-A14D-07	0.2397908495255604	0.13268792858378564
TCGA-D8-A1XB-01A-11R-A14D-07	0.22459653194056073	0.20249751522814152
TCGA-D8-A1XC-01A-11R-A14D-07	0.25397082249664316	0.02463008109450726
TCGA-D8-A1XD-01A-11R-A14D-07	0.1878286031280042	0.17150890016940534
TCGA-D8-A1XF-01A-11R-A14D-07	0.2379076872551834	0.03985173978483714
TCGA-D8-A1XG-01A-11R-A14D-07	0.24270529835415533	0.11572183594911989
TCGA-D8-A1XJ-01A-11R-A14M-07	0.274207323350908	0.14330641543459155
TCGA-D8-A1XK-01A-21R-A14M-07	0.12678069608801812	0.13710439524005502
TCGA-D8-A1XL-01A-11R-A14M-07	0.21783408971150475	0.12291331952554663
TCGA-D8-A1XM-01A-21R-A14M-07	0.22832853818388432	0.23523019378442145
TCGA-D8-A1XO-01A-11R-A14M-07	0.2352317288732868	0.20114723667067613
TCGA-D8-A1XQ-01A-11R-A14M-07	0.16219370376532538	0.19386240050262227
TCGA-D8-A1XR-01A-11R-A14M-07	0.2654843940800503	0.10854183622325042
TCGA-D8-A1XS-01A-11R-A14M-07	0.2310514127192298	0.1793382931219515
TCGA-D8-A1XT-01A-11R-A14M-07	0.19820749885207467	0.2212073009135589
TCGA-D8-A1XU-01A-11R-A14M-07	0.2729040968662182	0.1856633016514888
TCGA-D8-A1XV-01A-11R-A14M-07	0.238445050975704	0.04765371967476262
TCGA-D8-A1XW-01A-11R-A14M-07	0.19454673565658076	0.20569669372533528
TCGA-D8-A1XY-01A-11R-A14M-07	0.2627671668594719	0.21223396826678687
TCGA-D8-A1XZ-01A-11R-A14M-07	0.2120282157222112	0.1796920698084753
TCGA-D8-A1Y0-01A-11R-A14M-07	0.21552651001594714	0.22696404406390502
TCGA-D8-A1Y1-01A-21R-A14M-07	0.2376470419582455	0.21818482553623098
TCGA-D8-A1Y2-01A-11R-A157-07	0.1975359028036312	0.263738667569569
TCGA-D8-A1Y3-01A-11R-A157-07	0.19676873681297702	0.09466045402699741
TCGA-D8-A27E-01A-11R-A16F-07	0.22703095901396153	0.08391342213930797
TCGA-D8-A27F-01A-11R-A16F-07	0.15967630460573268	0.1974653660032829
TCGA-D8-A27G-01A-11R-A16F-07	0.23397672176853046	0.22342479541149785
TCGA-D8-A27H-01A-11R-A16F-07	0.18097015654790938	0.22181594499309665
TCGA-D8-A27I-01A-11R-A16F-07	0.20948996493886352	0.27537143773734063
TCGA-D8-A27K-01A-11R-A16F-07	0.24741559327865292	0.19001605145950484
TCGA-D8-A27L-01A-11R-A16F-07	0.24459758320992497	0.2361718695301216
TCGA-D8-A27M-01A-11R-A16F-07	0.18981949878778226	0.2578359683831072
TCGA-D8-A27N-01A-11R-A16F-07	0.27267081932545867	0.21654374624691097
TCGA-D8-A27P-01A-11R-A16F-07	0.26959911450104457	0.14011131185211168
TCGA-D8-A27R-01A-11R-A16F-07	0.2635317263971565	0.1595160557196429
TCGA-D8-A27T-01A-11R-A16F-07	0.20860985265286958	0.24186971164051252
TCGA-D8-A27V-01A-12R-A17B-07	0.2888642772153873	0.19673188135478326
TCGA-D8-A27W-01A-11R-A16F-07	0.24641732179138043	0.16417442413120042
TCGA-D8-A3Z5-01A-41R-A24H-07	0.27653054176428193	0.14363129727132595
TCGA-D8-A3Z6-01A-11R-A239-07	0.29494165672232453	0.14473893317991904
TCGA-D8-A4Z1-01A-21R-A266-07	0.2319562863084328	0.21945508758658727
TCGA-D8-A73U-01A-11R-A33J-07	0.21269677090885708	0.24102472250756912
TCGA-D8-A73W-01A-22R-A352-07	0.25646606680599615	0.19232134184718852
TCGA-D8-A73X-01A-11R-A32P-07	0.253679768581729	0.17094470970492803
TCGA-E2-A105-01A-11R-A10J-07	0.20560200592620526	0.07323788648250773
TCGA-E2-A106-01A-11R-A10J-07	0.2979334303223443	0.06632497889379396
TCGA-E2-A107-01A-11R-A10J-07	0.30056985750087206	0.06986719112053852
TCGA-E2-A108-01A-13R-A10J-07	0.16082097186811872	0.3183873487975112
TCGA-E2-A109-01A-11R-A10J-07	0.2553726597853412	0.13794123454357066
TCGA-E2-A10A-01A-21R-A115-07	0.258842283096414	0.12618362380683723
TCGA-E2-A10B-01A-11R-A10J-07	0.24067878117046249	0.16961591706140866
TCGA-E2-A10C-01A-21R-A10J-07	0.28833560167143146	0.12707047342729594
TCGA-E2-A10E-01A-21R-A10J-07	0.25743088881349474	0.14287373358133504
TCGA-E2-A10F-01A-11R-A10J-07	0.21332101639502354	0.22738005581151366
TCGA-E2-A14N-01A-31R-A137-07	0.16242003076483325	0.11304646921605677
TCGA-E2-A14O-01A-31R-A115-07	0.25817807199805043	0.08702332295958837
TCGA-E2-A14P-01A-31R-A12D-07	0.2496975428533449	0.11610413703864098
TCGA-E2-A14Q-01A-11R-A12D-07	0.2776200391054827	0.15714149178182313
TCGA-E2-A14R-01A-11R-A115-07	0.17962435799805299	0.11294385545462526
TCGA-E2-A14S-01A-11R-A12D-07	0.20846997301017955	0.09443633371773363
TCGA-E2-A14T-01A-11R-A115-07	0.2703332654207532	0.10786465948716084
TCGA-E2-A14U-01A-11R-A22K-07	0.2658571168546716	0.09302752456710517
TCGA-E2-A14V-01A-11R-A12D-07	0.29322009453604914	0.12020016721968207
TCGA-E2-A14W-01A-11R-A12D-07	0.2527388390597829	0.07798293944343337
TCGA-E2-A14X-01A-11R-A115-07	0.1931383822354592	0.17250651338072343
TCGA-E2-A14Y-01A-21R-A12D-07	0.25235742810859696	0.09827749650576056
TCGA-E2-A14Z-01A-11R-A115-07	0.1961501386415775	0.1968745033697693
TCGA-E2-A150-01A-11R-A12D-07	0.19032558507267017	0.16815783848742127
TCGA-E2-A152-01A-11R-A12D-07	0.27488022262583633	0.20891439456213734
TCGA-E2-A153-01A-12R-A12D-07	0.2470963027899038	0.24993322696571107
TCGA-E2-A154-01A-11R-A115-07	0.2589756466066806	0.1455613250585398
TCGA-E2-A155-01A-11R-A12D-07	0.2655903898341384	0.07956734037355107
TCGA-E2-A156-01A-11R-A12D-07	0.23060440603498122	0.02792816888521077
TCGA-E2-A158-01A-11R-A12D-07	0.16792703148030463	0.06143396989675276
TCGA-E2-A159-01A-11R-A115-07	0.25567370510330456	0.1804036980962369
TCGA-E2-A15A-01A-11R-A12D-07	0.25234873993203244	0.15333107607754637
TCGA-E2-A15C-01A-31R-A12D-07	0.26364641032780933	0.18518320260883447
TCGA-E2-A15D-01A-11R-A115-07	0.24403849904799302	0.17917900100131767
TCGA-E2-A15E-01A-11R-A12D-07	0.24572270207504066	0.16563954119423896
TCGA-E2-A15F-01A-11R-A115-07	0.24059884994606817	0.1284707623017045
TCGA-E2-A15G-01A-11R-A12D-07	0.26619856219366034	0.07785995110843236
TCGA-E2-A15H-01A-11R-A12D-07	0.2803294469671531	0.13288648806438963
TCGA-E2-A15I-01A-21R-A137-07	0.23299408899907426	0.1737712187291971
TCGA-E2-A15J-01A-11R-A12P-07	0.2652167982418605	0.08346777464832567
TCGA-E2-A15K-01A-11R-A12P-07	0.2777025767828464	0.13974790354899136
TCGA-E2-A15L-01A-11R-A12D-07	0.2538357213510636	0.1749785048248842
TCGA-E2-A15M-01A-11R-A12D-07	0.207194114281668	0.2771436551910894
TCGA-E2-A15O-01A-11R-A115-07	0.2502027603205763	0.07831708244997215
TCGA-E2-A15P-01A-11R-A115-07	0.24891734459784387	0.16057405175808492
TCGA-E2-A15R-01A-11R-A115-07	0.207730609184532	0.08159035030560013
TCGA-E2-A15S-01A-11R-A115-07	0.23745416443851142	0.04846351636244961
TCGA-E2-A15T-01A-11R-A115-07	0.26262120549318657	0.06723850068328907
TCGA-E2-A1AZ-01A-11R-A12P-07	0.10023744786551048	0.2384134430695517
TCGA-E2-A1B0-01A-11R-A12P-07	0.2711521260619667	0.2070058526888695
TCGA-E2-A1B1-01A-21R-A12P-07	0.27161042737574925	0.28442404599763726
TCGA-E2-A1B4-01A-11R-A12P-07	0.25389827622232863	0.10198863246973544
TCGA-E2-A1B5-01A-21R-A12P-07	0.2092106400623116	0.23092152714467395
TCGA-E2-A1B6-01A-31R-A12P-07	0.14175303076179235	0.17255467146370562
TCGA-E2-A1BC-01A-11R-A12P-07	0.21445699548084496	0.22189633194699798
TCGA-E2-A1BD-01A-11R-A12P-07	0.2458786548443752	0.14106410100157696
TCGA-E2-A1IE-01A-11R-A13Q-07	0.2724514428672026	0.08450761879395119
TCGA-E2-A1IF-01A-11R-A144-07	0.2675439263346886	0.21015613220949658
TCGA-E2-A1IG-01A-11R-A144-07	0.23188026476349255	0.19360456953527083
TCGA-E2-A1IH-01A-11R-A13Q-07	0.18828125712701982	0.282871133044854
TCGA-E2-A1II-01A-11R-A144-07	0.11996221512012051	0.15679660581831145
TCGA-E2-A1IJ-01A-11R-A144-07	0.23868484464888695	0.2630507478765064
TCGA-E2-A1IK-01A-11R-A144-07	0.24849900889625842	0.09458673511535531
TCGA-E2-A1IL-01A-11R-A14D-07	0.2472579028740054	0.16985596658273583
TCGA-E2-A1IN-01A-11R-A13Q-07	0.2344936682741242	0.2120794919544513
TCGA-E2-A1IO-01A-11R-A144-07	0.22336237645955936	0.24962612657500083
TCGA-E2-A1IU-01A-11R-A14D-07	0.27108001419648053	0.11467050795293698
TCGA-E2-A1L6-01A-11R-A13Q-07	0.2416153666041263	0.17737825914457162
TCGA-E2-A1L7-01A-11R-A144-07	0.19187772781593582	0.1646934200870328
TCGA-E2-A1L8-01A-11R-A13Q-07	0.2329819255518838	0.19491113537125992
TCGA-E2-A1L9-01A-11R-A13Q-07	0.22936503764804117	0.22646208866051254
TCGA-E2-A1LA-01A-11R-A144-07	0.2259379864021348	0.17062612546366052
TCGA-E2-A1LB-01A-11R-A144-07	0.28241243729851573	0.13968011178602402
TCGA-E2-A1LE-01A-12R-A19W-07	0.21689011932776103	0.22084055858930896
TCGA-E2-A1LG-01A-21R-A14M-07	0.2542497129643668	0.04358954791784819
TCGA-E2-A1LH-01A-11R-A14D-07	0.16985797872178676	0.19492336011540157
TCGA-E2-A1LI-01A-12R-A157-07	0.17496749535942768	0.11977378296189245
TCGA-E2-A1LK-01A-21R-A14D-07	0.1812138599005464	0.05364273296380029
TCGA-E2-A1LL-01A-11R-A144-07	0.17978595808215447	0.12133706842485659
TCGA-E2-A1LS-01A-12R-A157-07	0.187654405187884	0.11473681792873558
TCGA-E2-A2P5-01A-11R-A19W-07	0.23062438884107972	0.14536647004585768
TCGA-E2-A2P6-01A-11R-A19W-07	0.29458066298606544	0.09734878639778655
TCGA-E2-A3DX-01A-21R-A213-07	0.21941186257563605	0.2843410659161909
TCGA-E2-A56Z-01A-12R-A29R-07	0.25409680105682986	0.08000706071585884
TCGA-E2-A570-01A-11R-A29R-07	0.217383173347802	0.18991454903844973
TCGA-E2-A572-01A-13R-A31O-07	0.25000814516552927	0.029723724486866332
TCGA-E2-A573-01A-11R-A29R-07	0.19212143116857272	0.15310954889582784
TCGA-E2-A574-01A-11R-A29R-07	0.23037590699133226	0.06531217736399697
TCGA-E2-A576-01A-11R-A31O-07	0.24505110602659708	0.0897801879869291
TCGA-E2-A9RU-01A-11R-A41B-07	0.23874435865835442	0.13764006130153517
TCGA-E9-A1N3-01A-12R-A157-07	0.23680993614624624	0.0602559490976472
TCGA-E9-A1N4-01A-11R-A14M-07	0.18541459326953025	0.2260194047438675
TCGA-E9-A1N5-01A-11R-A14D-07	0.22188321439943626	0.2161062485853562
TCGA-E9-A1N6-01A-11R-A144-07	0.2033339574340166	0.19746351376932203
TCGA-E9-A1N8-01A-11R-A144-07	0.14528781539709956	0.11681946979432423
TCGA-E9-A1N9-01A-11R-A14D-07	0.19534257262989807	0.1889313832520264
TCGA-E9-A1NA-01A-11R-A144-07	0.19946815327159806	0.18225370937634167
TCGA-E9-A1NC-01A-21R-A26B-07	0.1972891585891966	0.22092168643679455
TCGA-E9-A1ND-01A-11R-A144-07	0.20136782307744772	0.1716367043127045
TCGA-E9-A1NE-01A-21R-A14M-07	0.20472840977263485	0.24554232113810148
TCGA-E9-A1NF-01A-11R-A14D-07	0.18937336092119006	0.2774555713900979
TCGA-E9-A1NG-01A-21R-A14M-07	0.22542929366427755	0.2837435352404182
TCGA-E9-A1NH-01A-11R-A14D-07	0.23621392723391477	0.22082537027082993
TCGA-E9-A1NI-01A-11R-A14D-07	0.24930136200199915	0.17116586643985443
TCGA-E9-A1QZ-01A-21R-A169-07	0.18202533559168	0.2365234235358925
TCGA-E9-A1R0-01A-22R-A16F-07	0.22379591647013286	0.20413563094312415
TCGA-E9-A1R2-01A-11R-A14D-07	0.22145966579191212	0.14675972043121488
TCGA-E9-A1R3-01A-31R-A14M-07	0.26504911643416385	0.20618086768270338
TCGA-E9-A1R4-01A-21R-A14D-07	0.2511610661956517	0.1685671821927709
TCGA-E9-A1R5-01A-11R-A14M-07	0.23560488605673635	0.18581666662344787
TCGA-E9-A1R6-01A-11R-A14D-07	0.22434457482018733	0.11540806751615051
TCGA-E9-A1R7-01A-11R-A14M-07	0.2510811349712574	0.10340188698187003
TCGA-E9-A1RA-01A-11R-A14D-07	0.2560364364748766	0.15932860964280404
TCGA-E9-A1RB-01A-11R-A157-07	0.20618802343548748	0.15020783917274783
TCGA-E9-A1RC-01A-11R-A157-07	0.2621042589875928	0.13055785952879917
TCGA-E9-A1RD-01A-11R-A157-07	0.2546884658808791	0.1309697963616938
TCGA-E9-A1RE-01A-11R-A157-07	0.22500226978612747	0.11610821195335486
TCGA-E9-A1RF-01A-11R-A157-07	0.2327582050053454	0.18903881282175616
TCGA-E9-A1RG-01A-11R-A14D-07	0.23562400004517847	0.11446194640894436
TCGA-E9-A1RH-01A-21R-A169-07	0.18917049199840663	0.17439653291438273
TCGA-E9-A1RI-01A-11R-A169-07	0.226318094126836	0.23809745195582932
TCGA-E9-A226-01A-21R-A157-07	0.24110232977798673	0.2043156680841196
TCGA-E9-A227-01A-11R-A157-07	0.24956591697839126	0.20696473309493846
TCGA-E9-A228-01A-31R-A157-07	0.227307677437544	0.11229149865361121
TCGA-E9-A229-01A-31R-A157-07	0.2245322394339827	0.23492272294691907
TCGA-E9-A22A-01A-11R-A157-07	0.21441398900685016	0.26416542227415063
TCGA-E9-A22B-01A-11R-A157-07	0.23805799270975103	0.2038381621690104
TCGA-E9-A22D-01A-11R-A157-07	0.2314892968180856	0.1624925956947414
TCGA-E9-A22E-01A-11R-A157-07	0.17746230525995244	0.29366298899439625
TCGA-E9-A22G-01A-11R-A157-07	0.14249543544923737	0.08295359450079143
TCGA-E9-A22H-01A-11R-A157-07	0.24549594066670466	0.09226255194127087
TCGA-E9-A243-01A-21R-A169-07	0.1894767502223088	0.25652977299391033
TCGA-E9-A244-01A-11R-A169-07	0.19050282387458795	0.17930161888952656
TCGA-E9-A245-01A-22R-A16F-07	0.24905983069350335	0.08548226430415462
TCGA-E9-A247-01A-11R-A169-07	0.22095314509819597	0.09686720556796347
TCGA-E9-A248-01A-11R-A169-07	0.25404945049455274	0.17791725922718127
TCGA-E9-A249-01A-11R-A169-07	0.24682914136054235	0.08656730295842507
TCGA-E9-A24A-01A-11R-A169-07	0.2591059692551496	0.19155118296626383
TCGA-E9-A295-01A-11R-A16F-07	0.24379132042473017	0.18439526228188552
TCGA-E9-A2JS-01A-11R-A180-07	0.23309921593550598	0.12778358350222618
TCGA-E9-A2JT-01A-22R-A18M-07	0.12100523071670066	0.24323332628249605
TCGA-E9-A3HO-01A-11R-A213-07	0.21467202785081885	0.11337838954184254
TCGA-E9-A3Q9-01A-11R-A21T-07	0.2334584720364522	0.1435227563612197
TCGA-E9-A3QA-01A-61R-A22K-07	0.17671381884891213	0.18065967682962747
TCGA-E9-A3X8-01A-31R-A22U-07	0.21143307562753622	0.19828775788190378
TCGA-E9-A54X-01A-11R-A266-07	0.27152224238361866	-0.058493733707287
TCGA-E9-A54Y-01A-11R-A466-07	0.26159773829387667	-0.03081135626868209
TCGA-E9-A5FK-01A-11R-A27Q-07	0.21253473641592735	0.2084798604749203
TCGA-E9-A5FL-01A-11R-A27Q-07	0.20477358829077064	0.1808886129471895
TCGA-E9-A5UO-01A-11R-A28M-07	0.2565221055448377	-0.005632087804780472
TCGA-E9-A5UP-01A-11R-A28M-07	0.29293034384761985	-0.025000157439886705
TCGA-E9-A6HE-01A-11R-A31O-07	0.2263871651305246	0.16633635161031368
TCGA-EW-A1IW-01A-11R-A13Q-07	0.2519916558752273	0.209997210535655
TCGA-EW-A1IX-01A-12R-A144-07	0.23365134955618627	0.22048863413674602
TCGA-EW-A1IY-01A-11R-A13Q-07	0.21699524626419275	0.23227106480855497
TCGA-EW-A1IZ-01A-11R-A13Q-07	0.25133613295342827	0.15305509321737854
TCGA-EW-A1J1-01A-11R-A13Q-07	0.24848119813430103	0.09933512209741047
TCGA-EW-A1J2-01A-21R-A13Q-07	0.24698987262698746	0.24321258126213452
TCGA-EW-A1J3-01A-11R-A13Q-07	0.25214630541807725	0.1442866176466775
TCGA-EW-A1J5-01A-11R-A13Q-07	0.22069554066305552	0.1609841363570188
TCGA-EW-A1J6-01A-11R-A13Q-07	0.19529695970293381	0.11525951835248971
TCGA-EW-A1OV-01A-11R-A144-07	0.1723328058162129	0.20837835805386518
TCGA-EW-A1OW-01A-21R-A144-07	0.13473515614173714	0.21761063300836503
TCGA-EW-A1OX-01A-11R-A144-07	0.2639874212579698	0.005695804653033987
TCGA-EW-A1OY-01A-11R-A144-07	0.248728811166392	0.11659090412355433
TCGA-EW-A1OZ-01A-11R-A144-07	0.23377732811637286	0.16636821003444036
TCGA-EW-A1P0-01A-11R-A144-07	0.22249790289138172	0.12756872436276667
TCGA-EW-A1P1-01A-31R-A14D-07	0.1812264577565651	0.31720636442406824
TCGA-EW-A1P3-01A-11R-A144-07	0.2524425722389301	0.15707332957206355
TCGA-EW-A1P4-01A-21R-A144-07	0.16920289020881596	0.18157505085308345
TCGA-EW-A1P5-01A-11R-A144-07	0.23923915031370835	0.11591224560029612
TCGA-EW-A1P6-01A-11R-A144-07	0.25275925627470974	0.1614157068698987
TCGA-EW-A1P7-01A-21R-A144-07	0.1355683522742822	0.28160976171750995
TCGA-EW-A1P8-01A-11R-A144-07	0.15686915475771068	0.1626752259632821
TCGA-EW-A1PA-01A-11R-A144-07	0.2252081795707085	0.15957940212110422
TCGA-EW-A1PB-01A-11R-A144-07	0.17324419553783943	0.13214929894796812
TCGA-EW-A1PC-01B-11R-A21T-07	0.2510833070153985	0.0986901742322398
TCGA-EW-A1PD-01A-11R-A144-07	0.26188010403222617	0.19998107016891997
TCGA-EW-A1PE-01A-11R-A144-07	0.27801491673034373	0.1834280257075256
TCGA-EW-A1PF-01A-11R-A144-07	0.26252780759511707	0.21588546229722205
TCGA-EW-A1PG-01A-11R-A144-07	0.22223682318561544	0.23260817138943102
TCGA-EW-A1PH-01A-11R-A14M-07	0.19276088096372723	0.14911539158263387
TCGA-EW-A2FR-01A-11R-A21T-07	0.2302859843638887	0.2652537949495507
TCGA-EW-A2FS-01A-11R-A17B-07	0.25279704984276574	0.160950055252139
TCGA-EW-A2FV-01A-11R-A17B-07	0.28078123214851214	0.20810867278916434
TCGA-EW-A2FW-01A-11R-A17B-07	0.23437377143753269	0.11215591512767642
TCGA-EW-A3E8-01B-11R-A24H-07	0.2212107495333363	0.20741112147950513
TCGA-EW-A3U0-01A-11R-A22K-07	0.09138810562563782	0.26064765953568936
TCGA-EW-A423-01A-11R-A24H-07	0.2918929755658066	0.06194555691674175
TCGA-EW-A424-01A-11R-A24H-07	0.23731776006644723	0.1603314091092125
TCGA-EW-A6S9-01A-22R-A33J-07	0.26374849640244324	0.1719623270430234
TCGA-EW-A6SA-01A-21R-A32P-07	0.20596213084480786	0.034585097740533866
TCGA-EW-A6SB-01A-12R-A32P-07	0.1428095130320477	0.099981922196542
